"ano";"tipo_de_emenda";"autor_da_emenda";"numero_da_emenda";"localidade_do_gasto_regionalizacao";"funcao";"subfuncao";"programa_orcamentario";"acao_orcamentaria";"plano_orcamentario";"codigo_da_emenda";"valor_empenhado";"valor_liquidado";"valor_pago";"valor_restos_a_pagar_inscritos";"valor_restos_a_pagar_cancelados";"valor_restos_a_pagar_pagos";"x18";"autor_sanitized";"match_parlamentar";"nome_civil";"partido";"tipo"
2024;"Emenda Individual - Transferências com Finalidade Definida";"DENISE PESSOA";"0023";"RIO GRANDE DO SUL (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";202443530023;3e+05;3e+05;3e+05;NA;0;0;NA;"DENISE PESSOA";"DENISE PESSOA";"DENISE DA SILVA PESSÔA";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"IVONEIDE CAETANO";"0017";"BAHIA (UF)";"Trabalho";"Empregabilidade";"2310 - PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA";"20Z1 - QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES";"QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES - DESPESAS DIVERSAS";202443950017;3e+05;3e+05;3e+05;NA;0;0;NA;"IVONEIDE CAETANO";"IVONEIDE CAETANO";"IVONEIDE SOUZA CAETANO";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"NILTO TATTO";"0015";"MÚLTIPLO";"Gestão ambiental";"Preservação e conservação ambiental";"6114 - PROTECAO E RECUPERACAO DA BIODIVERSIDADE E COMBATE AO DESMATAMENTO E INCENDIOS";"2E87 - IMPLEMENTACAO DA AGENDA NACIONAL DE PROTECAO, DEFESA, BEM-ESTAR E DIREITOS ANIMAIS";"IMPLEMENTACAO DA AGENDA NACIONAL DE PROTECAO, DEFESA, BEM-ESTAR E DIREITOS ANIMAIS - DESPESAS DIVERSAS";202437350015;3e+05;0;0;NA;0;0;NA;"NILTO TATTO";"NILTO TATTO";"NILTO IGNACIO TATTO";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VALMIR ASSUNCAO";"0004";"BAHIA (UF)";"Trabalho";"Fomento ao trabalho";"4006 - ECONOMIA POPULAR E SOLIDARIA SUSTENTAVEIS";"215F - FOMENTO E FORTALECIMENTO DA ECONOMIA SOLIDARIA, ASSOCIATIVISMO E COOPERATIVISMO";"FOMENTO E FORTALECIMENTO DA ECONOMIA SOLIDARIA, ASSOCIATIVISMO E COOPERATIVISMO";202427500004;3e+05;3e+05;3e+05;NA;0;0;NA;"VALMIR ASSUNCAO";"VALMIR ASSUNCAO";"VALMIR CARLOS DA ASSUNÇÃO";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"PEDRO UCZAI";"0013";"Nacional";"Trabalho";"Fomento ao trabalho";"4006 - ECONOMIA POPULAR E SOLIDARIA SUSTENTAVEIS";"215F - FOMENTO E FORTALECIMENTO DA ECONOMIA SOLIDARIA, ASSOCIATIVISMO E COOPERATIVISMO";"FOMENTO E FORTALECIMENTO DA ECONOMIA SOLIDARIA, ASSOCIATIVISMO E COOPERATIVISMO";202428550013;3e+05;3e+05;3e+05;NA;0;0;NA;"PEDRO UCZAI";"PEDRO UCZAI";"PEDRO FRANCISCO UCZAI";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"AMALIA BARROS";"0003";"MATO GROSSO (UF)";"Desporto e lazer";"Desporto comunitário";"5126 - ESPORTE PARA A VIDA";"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL";"DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS";202442970003;3e+05;0;0;NA;0;0;NA;"AMALIA BARROS";"LEILA BARROS";NA;"PDT";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"CAMILA JARA";"0013";"MATO GROSSO DO SUL (UF)";"Assistência social";"Assistência comunitária";"5134 - CUIDADO E ACOLHIMENTO DE USUARIOS E DEPENDENTES DE ALCOOL E OUTRAS DROGAS";"21FR - APOIO E ACOLHIMENTO OBJETIVANDO A REINSERCAO DE USUARIOS E DEPENDENTES DE ALCOOL E DROGAS";"APOIO E ACOLHIMENTO OBJETIVANDO A REINSERCAO DE USUARIOS E DEPENDENTES DE ALCOOL E DROGAS";202443180013;3e+05;0;0;NA;0;0;NA;"CAMILA JARA";"CAMILA JARA";"CAMILA BAZACHI JARA MARZOCHI";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"JOSE ROCHA";"0009";"Nacional";"Defesa nacional";"Desenvolvimento científico";"6113 - OCEANO, ZONA COSTEIRA E ANTARTICA";"2345 - APOIO LOGISTICO A PESQUISA CIENTIFICA NA ANTARTICA";"APOIO LOGISTICO A PESQUISA CIENTIFICA NA ANTARTICA";202432620009;3e+05;118412,98;116469,69;NA;0;1943,29;NA;"JOSE ROCHA";"JOSE ROCHA";"JOSÉ ALVES ROCHA";"UNIÃO";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"OSSESIO SILVA";"0010";"PERNAMBUCO (UF)";"Desporto e lazer";"Desporto comunitário";"5126 - ESPORTE PARA A VIDA";"20JQ - APOIO A REALIZACAO DE EVENTOS DE ESPORTE AMADOR, EDUCACIONAL, DE LAZER E INCLUSAO SOCIAL";"APOIO A REALIZACAO DE EVENTOS DE ESPORTE AMADOR, EDUCACIONAL, DE LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS";202440500010;3e+05;0;0;NA;0;0;NA;"OSSESIO SILVA";"OSSESIO SILVA";"OSSESIO JOSE DA SILVA";"REPUBLICANOS";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"LUCIANO DUCCI";"0003";"PARANÁ (UF)";"Segurança pública";"Policiamento";"5116 - SEGURANCA PUBLICA COM CIDADANIA";"2723 - POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO";"POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO - DESPESAS DIVERSAS";202437050003;3e+05;0;0;NA;0;0;NA;"LUCIANO DUCCI";"LUCIANO DUCCI";"LUCIANO DUCCI";"PSB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"JUNIOR MANO";"0007";"CEARÁ (UF)";"Desporto e lazer";"Desporto comunitário";"5126 - ESPORTE PARA A VIDA";"20JQ - APOIO A REALIZACAO DE EVENTOS DE ESPORTE AMADOR, EDUCACIONAL, DE LAZER E INCLUSAO SOCIAL";"APOIO A REALIZACAO DE EVENTOS DE ESPORTE AMADOR, EDUCACIONAL, DE LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS";202440280007;3e+05;0;0;NA;0;0;NA;"MANO";"MARANGONI";"FERNANDO JOSE DE SOUZA MARANGONI";"UNIÃO";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"DELEGADO FABIO COSTA";"0005";"ALAGOAS (UF)";"Segurança pública";"Policiamento";"5116 - SEGURANCA PUBLICA COM CIDADANIA";"2726 - PREVENCAO E REPRESSAO AO TRAFICO ILICITO DE DROGAS E A CRIMES PRATICADOS CONTRA BENS, SERVICOS E INTERESSES DA UNIAO";"PREVENCAO E REPRESSAO AO TRAFICO ILICITO DE DROGAS E A CRIMES PRATICADOS CONTRA BENS, SERVICOS E INTERESSES DA UNIAO - DESPESAS DIVERSAS";202443470005;3e+05;0;0;NA;0;0;NA;"FABIO COSTA";"FABIO COSTA";"FABIO MICHEY COSTA DA SILVA";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"RUBENS OTONI";"0012";"Nacional";"Organização agrária";"Administração geral";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS";202419600012;3e+05;0;0;NA;0;0;NA;"RUBENS OTONI";"RUBENS OTONI";"RUBENS OTONI GOMIDE";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ELI BORGES";"0017";"TOCANTINS (UF)";"Gestão ambiental";"Controle ambiental";"1190 - QUALIDADE AMBIENTAL NAS CIDADES E NO CAMPO";"21A9 - IMPLEMENTACAO DE PROGRAMAS, PLANOS E ACOES PARA MELHORIA DA QUALIDADE AMBIENTAL";"IMPLEMENTACAO DE PROGRAMAS, PLANOS E ACOES PARA MELHORIA DA QUALIDADE AMBIENTAL";202439730017;3e+05;3e+05;3e+05;NA;0;0;NA;"ELI BORGES";"ELI BORGES";"ELI DIAS BORGES";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ALIEL MACHADO";"0017";"Nacional";"Segurança pública";"Policiamento";"5116 - SEGURANCA PUBLICA COM CIDADANIA";"2723 - POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO";"POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO - DESPESAS DIVERSAS";202430410017;3e+05;0;0;NA;0;0;NA;"ALIEL MACHADO";"ALIEL MACHADO";"ALIEL MACHADO BARK";"PV";"deputado"
2024;"Emenda Individual - Transferências Especiais";"ZE NETO";"0011";"RETIROLÂNDIA - BA";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";202491910011;3e+05;3e+05;3e+05;NA;0;0;NA;"ZE NETO";"ZE NETO";"JOSÉ CERQUEIRA DE SANTANA NETO";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"PROFESSORA DORINHA SEABRA";"0001";"Nacional";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"6148 - ASSISTENCIA MEDICA QUALIFICADA E GRATUITA A TODOS OS NIVEIS DA POPULACAO E DESENVOLVIMENTO DE ATIVIDADES EDUCACIONAIS E DE PESQUISA NO CAMPO DA SAUDE - REDE SARAH DE HOSPITAIS DE REABILITACAO";"ASSISTENCIA MEDICA QUALIFICADA E GRATUITA A TODOS OS NIVEIS DA POPULACAO E DESENVOLVIMENTO DE ATIVIDADES EDUCACIONAIS E DE PESQUISA NO CAMPO DA SAUDE - REDE SARAH DE HOSPITAIS DE REABILITACAO";202442750001;3e+05;3e+05;3e+05;NA;0;0;NA;"DORINHA SEABRA";"DORINHA SEABRA";NA;"UNIÃO";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"MAX LEMOS";"0025";"BOM JESUS DO ITABAPOANA - RJ";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202444300025;3e+05;3e+05;3e+05;NA;0;0;NA;"MAX LEMOS";"MAX LEMOS";"MAX RODRIGUES LEMOS";"PDT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"LUIZ CARLOS HAULY";"0011";"Nacional";"Encargos especiais";"Outros encargos especiais";"0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"00NQ - CONTRIBUICAO A ASSOCIACAO PARA PROMOCAO DA EXCELENCIA DO SOFTWARE BRASILEIRO - SOFTEX";"CONTRIBUICAO A ASSOCIACAO PARA PROMOCAO DA EXCELENCIA DO SOFTWARE BRASILEIRO - SOFTEX";202418670011;3e+05;3e+05;3e+05;NA;0;0;NA;"LUIZ CARLOS HAULY";"LUIZ CARLOS HAULY";"LUIZ CARLOS JORGE HAULY";"PODE";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VANDER LOUBET";"0021";"CAMPO GRANDE - MS";"Cultura";"Difusão cultural";"5125 - DIREITO A CULTURA";"211F - FUNCIONAMENTO DE ESPACOS E EQUIPAMENTOS CULTURAIS";"FUNCIONAMENTO DE ESPACOS E EQUIPAMENTOS CULTURAIS - DESPESAS DIVERSAS";202414510021;3e+05;3500;3500;NA;0;0;NA;"VANDER LOUBET";"VANDER LOUBET";"VANDER LUIZ DOS SANTOS LOUBET";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ROGERIO MARINHO";"0003";"RIO GRANDE DO NORTE (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";202442760003;3e+05;0;0;NA;0;0;NA;"ROGERIO MARINHO";"ROGERIO MARINHO";NA;"PL";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ADRIANO DO BALDY";"0007";"GOIÁS (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202439000007;3e+05;0;0;NA;0;0;NA;"ADRIANO BALDY";"ADRIANO BALDY";"ADRIANO ANTÔNIO AVELAR";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"RENILDO CALHEIROS";"0003";"RECIFE - PE";"Cultura";"Difusão cultural";"5125 - DIREITO A CULTURA";"20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA";"PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS";202416900003;3e+05;0;0;NA;0;0;NA;"RENILDO CALHEIROS";"RENILDO CALHEIROS";"RENILDO VASCONCELOS CALHEIROS";"PCdoB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"MARCIO BITTAR";"0022";"SANTA ROSA DO PURUS - AC";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";202440780022;3e+05;3e+05;3e+05;NA;0;0;NA;"MARCIO BITTAR";"MARCIO BITTAR";NA;"UNIÃO";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"CARLOS ZARATTINI";"0017";"SÃO VICENTE - SP";"Desporto e lazer";"Desporto de rendimento";"5126 - ESPORTE PARA A VIDA";"20JO - PROMOCAO E APOIO AO DESENVOLVIMENTO DO FUTEBOL FEMININO E MASCULINO E A DEFESA DOS DIREITOS DO TORCEDOR";"PROMOCAO E APOIO AO DESENVOLVIMENTO DO FUTEBOL FEMININO E MASCULINO E A DEFESA DOS DIREITOS DO TORCEDOR - DESPESAS DIVERSAS";202425200017;3e+05;0;0;NA;0;0;NA;"CARLOS ZARATTINI";"CARLOS ZARATTINI";"CARLOS ALBERTO ROLIM ZARATTINI";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ADOLFO VIANA";"0008";"MUCURI - BA";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";202438980008;3e+05;3e+05;3e+05;NA;0;0;NA;"ADOLFO VIANA";"ADOLFO VIANA";"ADOLFO VIANA DE CASTRO NETO";"PSDB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ROGERIO MARINHO";"0021";"RIO GRANDE DO NORTE (UF)";"Comércio e serviços";"Turismo";"2323 - TURISMO, ESSE E O DESTINO";"21FN - QUALIDADE, SUSTENTABILIDADE E ACOES CLIMATICAS NO TURISMO";"QUALIDADE, SUSTENTABILIDADE E ACOES CLIMATICAS NO TURISMO - DESPESAS DIVERSAS";202442760021;3e+05;0;0;NA;0;0;NA;"ROGERIO MARINHO";"ROGERIO MARINHO";NA;"PL";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"DAMARES ALVES";"0004";"SANTO ANTÔNIO DO DESCOBERTO - GO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";202442680004;3e+05;3e+05;3e+05;NA;0;0;NA;"DAMARES ALVES";"DAMARES ALVES";NA;"REPUBLICANOS";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"LUIZA ERUNDINA";"0024";"Nacional";"Segurança pública";"Policiamento";"5116 - SEGURANCA PUBLICA COM CIDADANIA";"2723 - POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO";"POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO - DESPESAS DIVERSAS";202436110024;3e+05;0;0;NA;0;0;NA;"LUIZA ERUNDINA";"LUIZA ERUNDINA";"LUIZA ERUNDINA DE SOUSA";"PSOL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"SIDNEY LEITE";"0002";"MANAUS - AM";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";202440680002;3e+05;1e+05;1e+05;NA;0;0;NA;"SIDNEY LEITE";"SIDNEY LEITE";"SIDNEY RICARDO DE OLIVEIRA LEITE";"PSD";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"LUIZIANNE LINS";"0013";"CEARÁ (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5662 - MULHER VIVER SEM VIOLENCIA";"21GJ - APOIO AS INICIATIVAS DE PREVENCAO, ACESSO A JUSTICA E ENFRENTAMENTO A VIOLENCIA CONTRA AS MULHERES";"POLITICAS DE PREVENCAO, ACESSO A JUSTICA E ENFRENTAMENTO A VIOLENCIA CONTRA AS MULHERES - DESPESAS DIVERSAS";202437100013;3e+05;0;0;NA;0;0;NA;"LUIZIANNE LINS";"LUIZIANNE LINS";"LUIZIANNE DE OLIVEIRA LINS";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"WILSON SANTIAGO";"0006";"PARAÍBA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";202412830006;3e+05;3e+05;3e+05;NA;0;0;NA;"WILSON SANTIAGO";"WILSON SANTIAGO";"JOSÉ WILSON SANTIAGO";"REPUBLICANOS";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ADOLFO VIANA";"0002";"ITAPETINGA - BA";"Agricultura";"Promoção da produção agropecuária";"1144 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";202438980002;3e+05;286500;286500;NA;0;0;NA;"ADOLFO VIANA";"ADOLFO VIANA";"ADOLFO VIANA DE CASTRO NETO";"PSDB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"DAL BARRETO";"0004";"BAHIA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202443330004;3e+05;0;0;NA;0;0;NA;"DAL BARRETO";"DAL BARRETO";"ADALBERTO ROSA BARRETO";"UNIÃO";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"RUBENS PEREIRA JUNIOR";"0001";"MARANHÃO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS";"APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS";202437580001;3e+05;0;0;NA;0;0;NA;"RUBENS PEREIRA";"RUBENS PEREIRA";"RUBENS PEREIRA E SILVA JUNIOR";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ISMAEL ALEXANDRINO";"0014";"GOIÁS (UF)";"Comunicações";"Tecnologia da informação";"2305 - COMUNICACOES PARA INCLUSAO E TRANSFORMACAO";"20V8 - APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL";"APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL - DESPESAS DIVERSAS";202443930014;3e+05;0;0;NA;0;0;NA;"ISMAEL ALEXANDRINO";"ISMAEL ALEXANDRINO";"ISMAEL ALEXANDRINO JUNIOR";"PSD";"deputado"
2024;"Emenda Individual - Transferências Especiais";"DELEGADO MATHEUS LAIOLA";"0010";"FOZ DO IGUAÇU - PR";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";202443480010;3e+05;3e+05;3e+05;NA;0;0;NA;"MATHEUS LAIOLA";"MATHEUS LAIOLA";"MATHEUS ARAUJO LAIOLA";"UNIÃO";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"DANIEL ALMEIDA";"0015";"BAHIA (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";202413390015;3e+05;0;0;NA;0;0;NA;"DANIEL ALMEIDA";"DANIEL ALMEIDA";"DANIEL GOMES DE ALMEIDA";"PCdoB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"RENAN CALHEIROS";"0004";"ALAGOAS (UF)";"Ciência e Tecnologia";"Difusão do conhecimento científico e tecnológico";"2304 - CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL";"6702 - APOIO A PROJETOS E EVENTOS DE EDUCACAO, DIVULGACAO E POPULARIZACAO DA CIENCIA E EDUCACAO CIENTIFICA";"APOIO A PROJETOS E EVENTOS DE EDUCACAO, DIVULGACAO E POPULARIZACAO DA CIENCIA E EDUCACAO CIENTIFICA - DESPESAS DIVERSAS";202422890004;3e+05;0;0;NA;0;0;NA;"RENAN CALHEIROS";"RENAN CALHEIROS";NA;"MDB";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"LAERCIO OLIVEIRA";"0004";"Nacional";"Segurança pública";"Policiamento";"5116 - SEGURANCA PUBLICA COM CIDADANIA";"2723 - POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO";"POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO - DESPESAS DIVERSAS";202442740004;3e+05;0;0;NA;0;0;NA;"LAERCIO OLIVEIRA";"LAERCIO OLIVEIRA";NA;"PP";"senador"
2024;"Emenda Individual - Transferências Especiais";"MARCOS SOARES";"0007";"RIO DE JANEIRO - RJ";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";202437240007;3e+05;3e+05;3e+05;NA;0;0;NA;"MARCOS SOARES";"MARCOS SOARES";"MARCOS BEZERRA RIBEIRO SOARES";"UNIÃO";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"AMANDA GENTIL";"0006";"MARANHÃO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS";"APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS";202442980006;3e+05;0;0;NA;0;0;NA;"AMANDA GENTIL";"AMANDA GENTIL";"AMANDA KELLY GENTIL GUIMARÃES ROSA";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"JOSE ROCHA";"0003";"BAHIA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202432620003;3e+05;0;0;NA;0;0;NA;"JOSE ROCHA";"JOSE ROCHA";"JOSÉ ALVES ROCHA";"UNIÃO";"deputado"
